Date,NR,WR,SR,ER,NER,Total
2018-04-15,102,19,49,33,7,210
2018-04-16,99,21,68,47,7,242
2018-04-17,105,29,69,36,7,245
2018-04-18,105,21,72,38,7,243
2018-04-19,105,20,64,44,7,240
2018-04-20,113,20,61,48,7,248
2018-04-21,118,35,71,48,8,280
2018-04-22,116,25,42,40,8,231
2018-04-23,122,37,62,47,8,276
2018-04-24,130,38,55,50,9,282
2018-04-25,145,33,51,47,7,283
2018-04-26,153,34,56,40,8,292
2018-04-27,160,38,64,39,8,309
2018-04-28,163,38,69,39,8,318
2018-04-29,168,30,50,36,8,292
2018-04-30,182,21,52,40,7,304
2018-05-01,194,15,34,43,8,294
2018-05-02,207,30,46,49,10,342
2018-05-03,216,47,49,53,11,376
2018-05-04,194,52,52,60,10,368
2018-05-05,182,57,59,60,13,371
2018-05-06,175,34,40,55,11,315
2018-05-07,167,49,56,63,13,348
2018-05-08,179,52,46,76,13,366
2018-05-09,169,53,49,68,14,354
2018-05-10,161,60,52,71,15,359
2018-05-11,160,24,48,56,16,303
2018-05-12,180,29,33,50,16,308
2018-05-13,179,31,28,43,15,296
2018-05-14,193,36,44,46,15,334
2018-05-15,186,42,53,57,14,351
2018-05-16,182,36,54,52,14,338
2018-05-17,191,36,47,56,15,345
2018-05-18,199,28,56,63,16,362
2018-05-19,174,48,56,62,16,357
2018-05-20,178,40,34,60,15,327
2018-05-21,190,31,49,64,15,349
2018-05-22,206,27,50,66,16,363
2018-05-23,220,35,43,65,16,378
2018-05-24,220,24,39,84,16,383
2018-05-25,222,21,41,92,20,396
2018-05-26,227,34,55,87,22,426
2018-05-27,230,29,38,88,24,409
2018-05-28,211,25,46,86,24,392
2018-05-29,197,18,40,76,23,354
2018-05-30,215,18,45,80,21,379
2018-05-31,235,29,54,67,18,404
2018-06-01,256,26,55,66,18,421
2018-06-02,277,16,41,72,18,424
2018-06-03,291,7,28,76,18,421
2018-06-04,302,16,43,73,17,452
2018-06-05,312,14,47,83,16,472
2018-06-06,317,20,38,83,17,474
2018-06-07,316,10,33,88,18,464
2018-06-08,314,10,26,76,18,444
2018-06-09,312,13,34,74,18,451
2018-06-10,324,9,42,75,16,466
2018-06-11,321,13,55,79,17,486
2018-06-12,307,14,57,76,19,473
2018-06-13,298,14,59,88,26,484
2018-06-14,301,22,71,86,27,507
2018-06-15,308,18,61,88,28,503
2018-06-16,310,10,54,92,29,495
2018-06-17,295,10,48,95,28,476
2018-06-18,267,14,61,95,29,465
2018-06-19,248,35,61,95,26,464
2018-06-20,260,35,77,87,24,482
2018-06-21,260,22,70,80,23,454
2018-06-22,265,10,62,80,23,441
2018-06-23,277,12,51,84,26,450
2018-06-24,274,9,49,82,24,439
2018-06-25,278,10,48,79,25,439
2018-06-26,288,14,48,70,24,443
2018-06-27,277,11,53,80,23,443
2018-06-28,286,16,65,79,24,470
2018-06-29,285,20,71,84,24,484
2018-06-30,316,21,74,76,23,510
2018-07-01,324,12,59,77,24,496
2018-07-02,329,17,51,89,26,512
2018-07-03,332,13,48,93,29,515
2018-07-04,324,15,47,95,29,509
2018-07-05,299,16,49,94,29,487
2018-07-06,285,17,57,96,27,482
2018-07-07,300,20,47,92,26,485
2018-07-08,317,11,46,89,26,488
2018-07-09,328,14,53,96,26,517
2018-07-10,333,15,66,88,25,527
2018-07-11,328,14,52,98,27,518
2018-07-12,317,16,69,98,26,527
2018-07-13,312,21,70,94,28,525
2018-07-14,316,23,68,93,28,528
2018-07-15,319,17,66,95,25,523
2018-07-16,314,17,74,95,26,526
2018-07-17,316,18,83,100,26,543
2018-07-18,322,17,96,105,24,565
2018-07-19,333,20,97,105,23,578
2018-07-20,335,18,96,92,23,563
2018-07-21,336,17,98,83,22,556
2018-07-22,334,17,91,87,24,554
2018-07-23,328,21,108,97,29,583
2018-07-24,337,26,109,105,27,603
2018-07-25,326,21,115,103,26,591
2018-07-26,299,21,113,106,25,564
2018-07-27,304,20,120,108,24,577
2018-07-28,295,25,123,107,24,574
2018-07-29,323,21,106,103,25,578
2018-07-30,349,25,122,100,25,621
2018-07-31,356,24,106,79,26,591
2018-08-01,354,20,99,77,28,578
2018-08-02,348,26,110,85,30,598
2018-08-03,343,24,113,93,31,603
2018-08-04,337,21,107,109,28,602
2018-08-05,333,13,97,108,28,580
2018-08-06,330,17,104,104,27,582
2018-08-07,247,22,111,101,24,505
2018-08-08,257,24,126,106,25,537
2018-08-09,277,21,129,108,26,562
2018-08-10,289,21,139,112,24,586
2018-08-11,314,17,123,111,24,589
2018-08-12,333,16,122,93,23,587
2018-08-13,305,22,143,96,23,589
2018-08-14,228,34,161,107,23,553
2018-08-15,321,19,144,97,23,602
2018-08-16,343,22,154,99,22,639
2018-08-17,352,24,160,103,22,661
2018-08-18,297,18,160,109,22,607
2018-08-19,348,18,161,109,21,656
2018-08-20,352,24,171,104,21,672
2018-08-21,358,22,169,109,21,679
2018-08-22,354,22,182,110,20,688
2018-08-23,321,24,187,114,22,668
2018-08-24,293,27,190,117,27,654
2018-08-25,342,25,184,111,27,690
2018-08-26,336,35,172,112,25,679
2018-08-27,356,45,176,111,26,713
2018-08-28,354,44,174,120,27,720
2018-08-29,347,35,187,120,25,713
2018-08-30,352,28,190,117,24,711
2018-08-31,350,42,208,117,24,741
2018-09-01,356,42,200,116,25,740
2018-09-02,354,36,186,114,26,716
2018-09-03,357,46,182,112,25,722
2018-09-04,359,47,153,122,25,705
2018-09-05,358,43,139,126,25,691
2018-09-06,353,31,126,125,24,659
2018-09-07,353,35,138,123,24,673
2018-09-08,351,45,160,117,24,697
2018-09-09,345,64,162,116,24,711
2018-09-10,333,75,148,123,27,705
2018-09-11,331,78,125,131,29,694
2018-09-12,318,54,113,125,31,643
2018-09-13,308,37,96,127,30,597
2018-09-14,301,54,100,122,31,608
2018-09-15,278,47,109,121,31,586
2018-09-16,256,42,97,115,30,540
2018-09-17,253,43,96,125,28,545
2018-09-18,242,42,80,123,28,514
2018-09-19,241,41,91,127,26,525
2018-09-20,242,41,110,111,24,528
2018-09-21,239,27,92,115,24,497
2018-09-22,252,36,109,114,24,534
2018-09-23,277,59,100,118,24,578
2018-09-24,309,57,111,109,25,611
2018-09-25,299,62,102,118,28,608
2018-09-26,293,51,97,107,27,575
2018-09-27,287,60,100,107,26,580
2018-09-28,271,55,97,112,24,559
2018-09-29,264,46,93,110,24,537
2018-09-30,257,52,98,106,23,535
2018-10-01,246,38,109,106,22,521
2018-10-02,239,39,84,97,22,482
2018-10-03,235,38,107,106,23,508
2018-10-04,231,36,107,106,22,502
2018-10-05,226,40,100,105,20,492
2018-10-06,221,44,103,105,20,493
2018-10-07,212,42,89,103,19,464
2018-10-08,191,65,114,99,18,488
2018-10-09,199,71,114,90,18,493
2018-10-10,200,45,120,83,17,466
2018-10-11,199,30,110,79,17,435
2018-10-12,196,26,133,78,18,450
2018-10-13,189,25,137,77,19,447
2018-10-14,180,22,117,78,19,416
2018-10-15,174,34,105,79,20,412
2018-10-16,175,38,97,73,20,403
2018-10-17,176,33,84,74,18,385
2018-10-18,171,29,68,75,18,361
2018-10-19,170,31,72,71,16,360
2018-10-20,168,33,87,81,16,385
2018-10-21,160,33,85,72,16,365
2018-10-22,160,38,114,79,17,408
2018-10-23,160,33,114,76,16,400
2018-10-24,152,33,100,75,16,376
2018-10-25,156,31,97,64,16,364
2018-10-26,140,25,93,67,15,339
2018-10-27,151,24,91,65,14,345
2018-10-28,148,15,83,56,14,316
2018-10-29,150,20,105,55,14,344
2018-10-30,151,23,116,65,13,369
2018-10-31,147,28,98,66,14,352
2018-11-01,138,26,89,55,12,320
2018-11-02,142,35,86,48,11,322
2018-11-03,149,42,78,54,9,333
2018-11-04,161,42,68,58,9,338
2018-11-05,158,24,88,53,11,335
2018-11-06,155,17,87,42,9,311
2018-11-07,143,10,62,38,9,261
2018-11-08,148,9,67,42,8,274
2018-11-09,149,12,88,39,8,295
2018-11-10,150,11,89,45,8,303
2018-11-11,147,14,67,39,8,276
2018-11-12,145,21,90,41,9,306
2018-11-13,141,21,87,44,8,302
2018-11-14,138,20,88,43,8,298
2018-11-15,140,18,80,46,9,292
2018-11-16,145,18,67,40,8,279
2018-11-17,132,24,74,44,10,285
2018-11-18,130,21,57,36,10,255
2018-11-19,129,27,69,38,8,272
2018-11-20,129,23,63,36,9,260
2018-11-21,132,22,62,39,8,263
2018-11-22,126,23,55,37,8,249
2018-11-23,126,23,63,39,8,259
2018-11-24,123,22,76,44,9,275
2018-11-25,116,19,62,37,8,243
2018-11-26,118,22,70,36,8,253
2018-11-27,122,24,63,36,8,253
2018-11-28,122,20,60,39,8,249
2018-11-29,119,23,71,45,8,266
2018-11-30,120,23,71,37,8,260
2018-12-01,115,27,67,33,8,250
2018-12-02,113,18,55,26,7,219
2018-12-03,114,25,74,30,7,250
2018-12-04,118,26,72,29,7,252
2018-12-05,119,35,83,27,7,270
2018-12-06,116,30,81,32,7,266
2018-12-07,118,25,74,28,7,253
2018-12-08,121,24,77,29,7,258
2018-12-09,119,22,64,26,7,239
2018-12-10,115,27,82,27,7,257
2018-12-11,124,31,81,29,6,270
2018-12-12,116,26,90,27,7,266
2018-12-13,119,23,79,27,7,255
2018-12-14,120,24,60,29,7,241
2018-12-15,125,24,65,32,7,254
2018-12-16,120,21,55,29,7,232
2018-12-17,120,29,67,27,7,250
2018-12-18,119,33,71,26,7,256
2018-12-19,121,31,87,35,10,285
2018-12-20,124,34,87,37,8,291
2018-12-21,122,38,89,30,8,288
2018-12-22,119,32,77,34,7,269
2018-12-23,112,23,59,25,6,226
2018-12-24,116,28,75,34,7,260
2018-12-25,119,32,71,38,7,267
2018-12-26,115,30,90,30,7,272
2018-12-27,115,27,83,30,7,262
2018-12-28,115,30,75,28,7,256
2018-12-29,116,27,73,28,8,251
2018-12-30,116,21,64,25,8,233
2018-12-31,117,28,71,30,8,254
2019-01-01,117,33,62,22,7,241
2019-01-02,112,32,65,31,8,247
2019-01-03,115,32,76,30,9,261
2019-01-04,110,29,71,25,8,242
2019-01-05,107,30,73,21,8,238
2019-01-06,107,22,67,21,7,224
2019-01-07,110,22,80,31,8,251
2019-01-08,109,24,76,26,8,242
2019-01-09,110,30,73,28,8,249
2019-01-10,113,31,78,28,8,257
2019-01-11,112,26,77,30,7,253
2019-01-12,111,24,78,28,8,249
2019-01-13,108,20,62,21,7,218
2019-01-14,111,25,66,23,8,232
2019-01-15,111,29,60,29,7,236
2019-01-16,114,29,62,28,7,241
2019-01-17,112,26,69,30,8,245
2019-01-18,114,24,74,30,7,249
2019-01-19,113,25,75,29,7,248
2019-01-20,115,19,61,21,7,224
2019-01-21,115,23,75,24,7,243
2019-01-22,120,27,79,28,7,261
2019-01-23,115,25,80,29,7,257
2019-01-24,110,26,79,20,8,243
2019-01-25,111,21,82,25,8,247
2019-01-26,112,19,66,25,8,230
2019-01-27,115,20,64,22,8,229
2019-01-28,118,23,75,23,7,247
2019-01-29,117,26,68,27,7,245
2019-01-30,119,25,66,20,7,238
2019-01-31,119,26,70,18,7,239
2019-02-01,118,27,77,25,7,254
2019-02-02,114,27,75,25,6,246
2019-02-03,116,24,58,24,5,227
2019-02-04,114,26,72,29,6,247
2019-02-05,111,33,81,21,5,251
2019-02-06,108,29,82,22,5,247
2019-02-07,102,20,79,17,5,223
2019-02-08,116,22,81,24,5,248
2019-02-09,117,23,68,26,5,240
2019-02-10,113,23,60,22,4,223
2019-02-11,117,26,63,25,4,235
2019-02-12,108,25,58,29,3,224
2019-02-13,121,26,64,23,3,237
2019-02-14,118,29,73,23,3,246
2019-02-15,133,18,90,28,3,272
2019-02-16,141,17,75,26,3,261
2019-02-17,144,17,56,25,3,245
2019-02-18,131,25,65,31,3,255
2019-02-19,126,27,87,31,3,275
2019-02-20,129,24,75,29,3,261
2019-02-21,153,26,79,28,3,288
2019-02-22,170,37,72,27,3,309
2019-02-23,167,27,73,27,3,296
2019-02-24,159,21,73,28,3,283
2019-02-25,152,24,82,28,3,290
2019-02-26,145,24,80,30,3,282
2019-02-27,144,22,75,28,3,272
2019-02-28,144,22,79,28,3,276
2019-03-01,144,27,76,30,3,279
2019-03-02,144,27,66,26,4,267
2019-03-03,142,23,59,25,4,253
2019-03-04,144,27,67,24,4,266
2019-03-05,144,30,62,32,4,272
2019-03-06,142,31,62,33,4,272
2019-03-07,141,31,74,32,4,281
2019-03-08,134,30,83,31,4,283
2019-03-09,137,27,82,35,4,285
2019-03-10,136,21,63,27,4,250
2019-03-11,140,25,73,35,4,277
2019-03-12,143,27,71,33,3,276
2019-03-13,145,24,72,39,4,283
2019-03-14,141,24,71,36,3,276
2019-03-15,146,30,70,40,3,290
2019-03-16,145,25,69,35,4,279
2019-03-17,139,22,60,36,3,260
2019-03-18,138,30,79,28,3,278
2019-03-19,146,31,86,35,3,301
2019-03-20,152,27,79,35,3,296
2019-03-21,157,21,68,30,4,280
2019-03-22,146,29,77,30,4,286
2019-03-23,144,27,77,35,4,286
2019-03-24,145,23,70,32,4,273
2019-03-25,141,26,81,39,4,291
2019-03-26,144,33,87,39,4,307
2019-03-27,139,32,91,42,3,308
2019-03-28,144,27,92,41,4,308
2019-03-29,165,31,94,39,4,333
2019-03-30,180,31,89,48,3,351
2019-03-31,180,29,65,47,3,324
2019-04-01,181,36,81,49,3,350
2019-04-02,183,29,92,46,3,352
2019-04-03,197,31,93,41,5,366
2019-04-04,190,29,77,41,5,342
2019-04-05,202,28,69,35,4,339
2019-04-06,203,28,66,37,4,338
2019-04-07,209,17,54,44,3,327
2019-04-08,199,29,71,43,4,346
2019-04-09,189,32,72,47,3,342
2019-04-10,194,35,81,56,4,370
2019-04-11,254,42,76,50,4,427
2019-04-12,197,51,78,57,4,388
2019-04-13,199,39,81,54,3,375
2019-04-14,195,27,74,63,3,362
2019-04-15,195,38,68,57,4,363
2019-04-16,207,29,81,55,6,377
2019-04-17,205,36,72,68,3,384
2019-04-18,197,44,47,63,4,356
2019-04-19,187,33,61,53,4,338
2019-04-20,182,45,66,50,5,348
2019-04-21,200,34,55,43,5,336
2019-04-22,213,42,68,42,6,372
2019-04-23,238,37,63,52,6,396
2019-04-24,242,42,74,59,6,422
2019-04-25,254,50,77,66,6,454
2019-04-26,262,43,86,71,5,467
2019-04-27,260,40,86,71,5,462
2019-04-28,262,35,66,76,4,443
2019-04-29,265,24,70,80,8,447
2019-04-30,265,33,55,80,10,443
2019-05-01,261,38,47,86,14,445
2019-05-02,244,54,72,85,19,474
2019-05-03,236,53,73,73,15,451
2019-05-04,228,55,78,94,17,472
2019-05-05,228,48,75,92,25,469
2019-05-06,232,54,86,93,27,492
2019-05-07,242,53,63,76,20,453
2019-05-08,243,51,63,74,18,449
2019-05-09,261,51,73,84,19,489
2019-05-10,272,57,88,83,19,519
2019-05-11,272,58,74,84,21,509
2019-05-12,262,53,64,78,18,474
2019-05-13,242,56,66,73,15,451
2019-05-14,256,49,75,63,15,459
2019-05-15,252,47,79,59,16,454
2019-05-16,246,41,74,61,14,436
2019-05-17,252,50,68,67,16,454
2019-05-18,266,56,69,70,18,479
2019-05-19,270,55,58,70,16,469
2019-05-20,290,63,74,72,15,515
2019-05-21,295,59,64,67,15,499
2019-05-22,271,54,65,70,17,477
2019-05-23,295,56,61,78,20,509
2019-05-24,279,40,54,83,23,479
2019-05-25,267,40,52,72,18,450
2019-05-26,260,19,46,89,17,431
2019-05-27,258,28,71,90,17,463
2019-05-28,263,26,67,77,18,451
2019-05-29,259,21,47,75,16,418
2019-05-30,276,19,52,75,15,435
2019-05-31,306,23,47,67,15,459
2019-06-01,325,19,56,68,16,484
2019-06-02,334,15,39,66,14,468
2019-06-03,340,17,42,64,13,476
2019-06-04,340,16,57,74,15,502
2019-06-05,340,16,57,74,18,505
2019-06-06,344,15,50,75,17,499
2019-06-07,337,16,53,84,17,507
2019-06-08,331,14,60,94,18,517
2019-06-09,331,12,36,94,18,491
2019-06-10,337,16,41,91,17,502
2019-06-11,344,16,34,81,18,493
2019-06-12,336,11,34,85,18,484
2019-06-13,344,9,34,78,18,483
2019-06-14,341,9,47,66,16,479
2019-06-15,334,9,39,81,18,481
2019-06-16,336,11,47,89,18,500
2019-06-17,346,13,56,77,21,513
2019-06-18,336,15,54,63,23,492
2019-06-19,321,19,39,87,20,485
2019-06-20,313,19,42,84,18,476
2019-06-21,327,17,36,78,17,475
2019-06-22,318,11,36,82,16,463
2019-06-23,322,7,35,92,16,472
2019-06-24,341,12,47,87,17,503
2019-06-25,352,12,36,89,17,505
2019-06-26,358,10,32,93,18,511
2019-06-27,349,11,26,96,22,505
2019-06-28,352,9,28,97,23,509
2019-06-29,338,12,35,94,25,504
2019-06-30,350,7,34,90,22,502
2019-07-01,364,12,40,87,21,524
2019-07-02,362,11,36,92,21,522
2019-07-03,365,13,41,93,37,548
2019-07-04,377,12,33,91,19,532
2019-07-05,374,11,30,98,19,533
2019-07-06,351,14,29,104,17,515
2019-07-07,370,12,30,112,22,546
2019-07-08,356,18,41,126,27,567
2019-07-09,341,16,36,124,28,545
2019-07-10,352,15,34,118,30,550
2019-07-11,358,18,41,119,29,566
2019-07-12,360,23,54,114,31,583
2019-07-13,357,19,48,110,32,566
2019-07-14,346,12,40,103,31,531
2019-07-15,342,17,40,113,31,542
2019-07-16,347,18,51,112,30,558
2019-07-17,309,25,54,118,31,537
2019-07-18,328,41,48,122,30,569
2019-07-19,334,40,44,101,30,549
2019-07-20,340,32,42,117,29,560
2019-07-21,336,28,40,117,28,550
2019-07-22,340,33,49,120,30,573
2019-07-23,330,36,42,117,30,555
2019-07-24,347,16,38,116,31,548
2019-07-25,327,16,36,114,30,523
2019-07-26,328,16,38,126,30,538
2019-07-27,312,15,37,122,29,516
2019-07-28,336,17,41,114,28,536
2019-07-29,336,21,46,115,26,543
2019-07-30,334,20,52,124,26,556
2019-07-31,332,19,55,137,29,573
2019-08-01,332,19,55,137,29,573
2019-08-02,331,22,58,139,29,579
2019-08-03,332,23,61,137,30,583
2019-08-04,345,22,50,119,28,564
2019-08-05,351,22,81,128,27,609
2019-08-06,342,21,104,117,26,610
2019-08-07,346,22,117,105,24,614
2019-08-08,337,25,117,105,24,608
2019-08-09,289,61,109,115,26,600
2019-08-10,354,76,118,122,25,695
2019-08-11,348,74,131,119,25,696
2019-08-12,352,92,136,112,22,714
2019-08-13,350,104,133,107,23,716
2019-08-14,349,106,136,122,21,733
2019-08-15,350,99,125,124,24,722
2019-08-16,359,106,127,129,23,744
2019-08-17,362,103,142,127,24,758
2019-08-18,278,96,137,131,22,664
2019-08-19,295,95,154,124,22,690
2019-08-20,343,110,149,131,21,755
2019-08-21,358,107,143,123,20,751
2019-08-22,352,101,132,121,20,727
2019-08-23,362,96,126,122,21,727
2019-08-24,355,93,120,139,22,730
2019-08-25,299,91,78,143,19,629
2019-08-26,356,94,92,138,20,701
2019-08-27,366,101,111,136,19,733
2019-08-28,371,116,112,129,19,748
2019-08-29,371,113,107,141,19,751
2019-08-30,360,97,92,138,17,705
2019-08-31,363,100,91,134,18,707
2019-09-01,359,100,89,136,16,698
2019-09-02,362,98,94,136,16,706
2019-09-03,360,103,103,134,16,717
2019-09-04,365,100,115,136,19,735
2019-09-05,361,97,130,138,19,746
2019-09-06,375,112,154,130,20,791
2019-09-07,376,121,163,130,22,812
2019-09-08,368,119,152,134,20,794
2019-09-09,363,114,176,143,20,816
2019-09-10,367,109,178,137,23,814
2019-09-11,355,106,170,139,23,792
2019-09-12,355,100,169,143,27,795
2019-09-13,345,106,171,144,24,790
2019-09-14,332,104,171,143,24,773
2019-09-15,328,113,163,145,23,773
2019-09-16,327,126,169,144,27,794
2019-09-17,322,116,149,135,27,750
2019-09-18,306,118,156,127,26,734
2019-09-19,296,124,154,140,24,738
2019-09-20,296,115,155,140,20,727
2019-09-21,292,110,156,135,21,714
2019-09-22,268,117,155,134,21,695
2019-09-23,255,117,156,134,24,686
2019-09-24,255,123,148,138,27,691
2019-09-25,267,130,153,116,28,694
2019-09-26,279,113,145,127,28,691
2019-09-27,286,112,153,126,27,703
2019-09-28,269,101,166,127,24,687
2019-09-29,267,101,151,121,25,665
2019-09-30,276,103,168,132,24,703
2019-10-01,260,101,162,132,24,679
2019-10-02,234,97,149,131,27,637
2019-10-03,212,102,153,138,25,630
2019-10-04,208,98,114,137,24,582
2019-10-05,209,103,99,130,24,564
2019-10-06,206,95,95,118,24,539
2019-10-07,197,100,100,110,21,528
2019-10-08,199,98,131,109,19,556
2019-10-09,199,101,147,127,17,590
2019-10-10,191,101,158,122,16,590
2019-10-11,184,90,169,123,16,581
2019-10-12,180,75,147,117,15,534
2019-10-13,176,71,136,112,15,509
2019-10-14,167,85,152,111,15,529
2019-10-15,171,76,154,110,14,525
2019-10-16,163,68,151,100,12,494
2019-10-17,157,78,147,100,12,494
2019-10-18,158,59,133,98,12,460
2019-10-19,158,51,100,99,12,421
2019-10-20,158,47,97,94,12,407
2019-10-21,157,58,137,93,11,457
2019-10-22,153,64,158,90,12,476
2019-10-23,154,57,146,84,11,454
2019-10-24,154,51,140,82,11,438
2019-10-25,150,47,145,85,12,439
2019-10-26,143,39,154,84,16,435
2019-10-27,141,31,143,82,19,416
2019-10-28,143,36,152,84,16,431
2019-10-29,140,42,153,79,17,431
2019-10-30,140,52,160,80,16,448
2019-10-31,140,49,165,80,16,450
2019-11-01,142,56,167,75,13,454
2019-11-02,139,58,172,68,13,450
2019-11-03,139,51,158,69,13,430
2019-11-04,138,55,164,70,12,438
2019-11-05,139,51,151,67,12,420
2019-11-06,134,47,138,60,13,392
2019-11-07,138,39,116,58,12,363
2019-11-08,137,34,122,54,12,360
2019-11-09,139,38,153,54,12,397
2019-11-10,127,34,131,58,12,362
2019-11-11,137,42,132,59,12,382
2019-11-12,136,51,112,58,12,369
2019-11-13,135,52,92,55,11,346
2019-11-14,134,47,101,50,11,343
2019-11-15,134,38,100,51,12,333
2019-11-16,138,27,96,51,11,323
2019-11-17,139,28,81,44,11,303
2019-11-18,134,39,98,49,10,331
2019-11-19,133,50,103,49,12,347
2019-11-20,133,52,102,50,15,351
2019-11-21,127,46,97,47,11,328
2019-11-22,127,41,96,45,8,318
2019-11-23,129,48,85,39,11,311
2019-11-24,133,38,75,38,10,294
2019-11-25,134,44,88,40,10,316
2019-11-26,132,42,82,38,9,304
2019-11-27,131,41,91,38,9,310
2019-11-28,141,41,87,37,9,316
2019-11-29,137,47,92,40,9,325
2019-11-30,134,52,86,40,9,320
2019-12-01,132,42,74,34,10,291
2019-12-02,132,58,88,39,10,327
2019-12-03,128,45,82,39,9,303
2019-12-04,130,51,69,38,8,296
2019-12-05,141,58,78,39,9,324
2019-12-06,133,56,85,41,8,324
2019-12-07,131,60,92,41,8,332
2019-12-08,133,49,86,37,9,314
2019-12-09,132,62,98,48,9,350
2019-12-10,127,56,92,44,9,328
2019-12-11,126,52,85,42,10,315
2019-12-12,122,42,75,40,9,288
2019-12-13,126,36,79,41,9,291
2019-12-14,132,48,77,41,9,307
2019-12-15,128,37,68,37,9,279
2019-12-16,128,45,83,34,9,300
2019-12-17,124,38,81,35,9,287
2019-12-18,122,47,84,39,9,300
2019-12-19,118,48,77,38,9,289
2019-12-20,119,49,90,42,8,309
2019-12-21,124,45,76,37,8,290
2019-12-22,119,43,70,32,9,272
2019-12-23,125,54,95,36,9,320
2019-12-24,123,53,93,31,9,309
2019-12-25,122,41,84,32,9,288
2019-12-26,119,39,85,29,9,281
